vds_id,year,contrib
IKN10B0050,2010,5.7
IKN10B0051,2010,15.7
IKN10B0052,2010,5.7
IKN10B0053,2010,15.7
IKN10B0054,2010,7.2
IKN10B0055,2010,6.1
IKN10B0056,2010,6.3
IKN10B0057,2010,5.4
IKN10B0058,2010,2.1
IKN10B0059,2010,14.7
IKN10C0001,2010,3.9
IKN10C0002,2010,5.8
IKN10C0003,2010,7.5
IKN10C0004,2010,9
IKN10C0005,2010,7.5
IKN10C0006,2010,3
IKN10C0007,2010,5.1
IKN10C0008,2010,5.5
IKN10C0009,2010,2.1
IKN10C0010,2010,10.5
IKN10C0030,2010,6.9
IKN10C0031,2010,4.5
IKN10C0032,2010,5.1
IKN10C0033,2010,8.5
IKN10C0034,2010,7.8
IKN10C0035,2010,2.1
IKN10C0036,2010,4.2
IKN10C0037,2010,7.2
IKN10C0038,2010,5.4
IKN10C0039,2010,7.2
IKN10C0040,2010,5.4
IKN10C0041,2010,3
IKN10C0042,2010,6.6
IKN10C0043,2010,6.1
IKN10C0044,2010,7.8
IKN10C0045,2010,5.4
IKN10C0046,2010,5.4
IKN10C0047,2010,6
IKN10C0048,2010,7.2
IKN10C0049,2010,8.7
IKN10C0050,2010,4.2
IKN10C0051,2010,3.3
IKN10C0052,2010,4.5
IKN10C0053,2010,7.2
IKN10C0054,2010,6.3
IKN10C0055,2010,5.1
IKN10C0056,2010,6.3
IKN10C0057,2010,2.1
IKN10C0058,2010,7.5
IKN10C0059,2010,5.4
IKN10D0001,2010,5.1
IKN10D0002,2010,5.1
IKN10D0003,2010,4.5
IKN10D0004,2010,3.3
IKN10D0005,2010,4.2
IKN10D0006,2010,5.1
IKN10D0007,2010,3.9
IKN10D0008,2010,2.1
IKN10D0009,2010,4.2
IKN10D0010,2010,2.1
IKN10D0030,2010,5.7
IKN10D0031,2010,4.5
IKN10D0032,2010,6.3
IKN10D0033,2010,6.3
IKN10D0034,2010,4.5
IKN10D0035,2010,4
IKN10D0036,2010,4.2
IKN10D0037,2010,4.6
IKN10D0038,2010,5.4
IKN10D0039,2010,4.2
IKN10D0040,2010,6
IKN10D0041,2010,3.3
IKN10D0042,2010,5.2
IKN10D0043,2010,4.3
IKN10D0044,2010,7.5
IKN10D0045,2010,4.2
IKN10D0046,2010,7.2
IKN10D0047,2010,5.1
IKN10D0048,2010,4.3
IKN10D0049,2010,7.2
IKN10D0050,2010,6.3
IKN10D0051,2010,4.5
IKN10D0052,2010,6.3
IKN10D0053,2010,4.2
IKN10D0054,2010,4.2
IKN10D0055,2010,7.3
IKN10D0056,2010,6
IKN10D0057,2010,6.6
IKN10D0058,2010,4.5
IKN10D0059,2010,18.2
IKN11A0001,2011,3.4
IKN11A0003,2011,1.9
IKN11A0004,2011,3
IKN11A0005,2011,4.1
IKN11A0006,2011,4.1
IKN11A0007,2011,5
IKN11A0008,2011,4.1
IKN11A0009,2011,4.3
IKN11A0010,2011,4.5
IKN11A0030,2011,5.3
IKN11A0031,2011,3.3
IKN11A0032,2011,5.1
IKN11A0033,2011,6
IKN11A0034,2011,4.2
IKN11A0035,2011,5.6
IKN11A0036,2011,6
IKN11A0037,2011,3.4
IKN11A0038,2011,6.4
IKN11A0039,2011,4.2
IKN11A0040,2011,4.5
IKN11A0041,2011,3.4
IKN11A0042,2011,9.3
IKN11A0043,2011,6.7
IKN11A0044,2011,4
IKN11A0045,2011,3.3
IKN11A0046,2011,4.2
IKN11A0047,2011,3.8
IKN11A0048,2011,7.5
IKN11A0049,2011,3.3
IKN11A0050,2011,5.5
IKN11A0051,2011,5.2
IKN11A0052,2011,4.1
IKN11A0053,2011,3.1
IKN11A0054,2011,4.4
IKN11A0055,2011,5.8
IKN11A0056,2011,4.3
IKN11A0057,2011,10.7
IKN11A0058,2011,4.3
IKN11A0059,2011,9.7
IKN11A0060,2011,3.4
IKN11B0001,2011,6.7
IKN11B0002,2011,4.3
IKN11B0003,2011,4.3
IKN11B0004,2011,5.4
IKN11B0005,2011,3
IKN11B0006,2011,17.6
IKN11B0007,2011,7.7
IKN11B0008,2011,5.5
IKN11B0009,2011,1.8
IKN11B0010,2011,3
IKN11B0030,2011,3.3
IKN11B0031,2011,4.1
IKN11B0032,2011,4.1
IKN11B0033,2011,5.2
IKN11B0034,2011,3.3
IKN11B0035,2011,3.1
IKN11B0036,2011,4.3
IKN11B0037,2011,4.1
IKN11B0038,2011,6.3
IKN11B0039,2011,3.8
IKN11B0040,2011,5.1
IKN11B0041,2011,5.5
IKN11B0042,2011,7.2
IKN11B0043,2011,8.3
IKN11B0044,2011,5.7
IKN11B0045,2011,8.1
IKN11B0046,2011,6.2
IKN11B0047,2011,4.2
IKN11B0048,2011,7.1
IKN11B0049,2011,5.9
IKN11B0050,2011,5.7
IKN11B0051,2011,9.1
IKN11B0052,2011,4.9
IKN11B0053,2011,11
IKN11B0054,2011,6.3
IKN11B0055,2011,2.1
IKN11B0056,2011,5.1
IKN11B0057,2011,6.4
IKN11B0058,2011,2.1
IKN11B0059,2011,13.1
IKN11B0200,2011,4.2
IKN11C0001,2011,4
IKN11C0002,2011,5.9
IKN11C0003,2011,7.8
IKN11C0004,2011,8.7
IKN11C0005,2011,7.2
IKN11C0006,2011,3.1
IKN11C0007,2011,4.8
IKN11C0008,2011,5.1
IKN11C0009,2011,2.1
IKN11C0010,2011,8.6
IKN11C0030,2011,6
IKN11C0031,2011,4.3
IKN11C0032,2011,4.6
IKN11C0033,2011,7.1
IKN11C0034,2011,7.3
IKN11C0035,2011,2.1
IKN11C0036,2011,4.2
IKN11C0037,2011,4.8
IKN11C0038,2011,5.2
IKN11C0039,2011,6.1
IKN11C0040,2011,3.9
IKN11C0041,2011,3
IKN11C0042,2011,6.5
IKN11C0043,2011,5.2
IKN11C0044,2011,8.6
IKN11C0045,2011,4.4
IKN11C0046,2011,4.8
IKN11C0047,2011,5.5
IKN11C0048,2011,6.5
IKN11C0049,2011,7.1
IKN11C0050,2011,4
IKN11C0051,2011,3.3
IKN11C0052,2011,5.4
IKN11C0053,2011,5.7
IKN11C0054,2011,4.5
IKN11C0055,2011,4.3
IKN11C0056,2011,6.1
IKN11C0057,2011,2.1
IKN11C0058,2011,7.7
IKN11C0059,2011,6.3
IKN11D0001,2011,2.1
IKN11D0002,2011,4.6
IKN11D0003,2011,4.5
IKN11D0004,2011,3.3
IKN11D0005,2011,3.4
IKN11D0006,2011,4.9
IKN11D0007,2011,3
IKN11D0008,2011,2.1
IKN11D0009,2011,3.7
IKN11D0010,2011,2.1
IKN11D0030,2011,4.9
IKN11D0031,2011,4.5
IKN11D0032,2011,4.9
IKN11D0033,2011,7.2
IKN11D0034,2011,3.4
IKN11D0035,2011,2.9
IKN11D0036,2011,3.9
IKN11D0037,2011,3.8
IKN11D0038,2011,5.3
IKN11D0039,2011,4.3
IKN11D0040,2011,3
IKN11D0041,2011,3.3
IKN11D0042,2011,5.1
IKN11D0043,2011,3.3
IKN11D0044,2011,6.4
IKN11D0045,2011,3.7
IKN11D0046,2011,6
IKN11D0047,2011,4.7
IKN11D0048,2011,4.1
IKN11D0049,2011,7.2
IKN11D0050,2011,7
IKN11D0051,2011,3.9
IKN11D0052,2011,6.3
IKN11D0053,2011,4.2
IKN11D0054,2011,4.1
IKN11D0055,2011,5.5
IKN11D0056,2011,6.1
IKN11D0057,2011,6.3
IKN11D0058,2011,5.4
IKN11D0059,2011,13.5
IKN11D0200,2011,2.5
IKN12A0001,2012,3.4
IKN12A0003,2012,2.1
IKN12A0004,2012,3.4
IKN12A0005,2012,4.1
IKN12A0006,2012,4.3
IKN12A0007,2012,5
IKN12A0008,2012,3.1
IKN12A0009,2012,3.3
IKN12A0010,2012,4.5
IKN12A0030,2012,5.9
IKN12A0031,2012,4.2
IKN12A0032,2012,4
IKN12A0033,2012,6
IKN12A0034,2012,4.3
IKN12A0035,2012,4.6
IKN12A0036,2012,6
IKN12A0037,2012,3.4
IKN12A0038,2012,6.4
IKN12A0039,2012,5.3
IKN12A0040,2012,6.4
IKN12A0041,2012,3.4
IKN12A0042,2012,8.3
IKN12A0043,2012,7.1
IKN12A0044,2012,4
IKN12A0045,2012,3.3
IKN12A0046,2012,4.4
IKN12A0047,2012,3.8
IKN12A0048,2012,7.5
IKN12A0049,2012,3.3
IKN12A0050,2012,5.8
IKN12A0051,2012,5.4
IKN12A0052,2012,4.1
IKN12A0053,2012,3.3
IKN12A0054,2012,4.7
IKN12A0055,2012,4.9
IKN12A0056,2012,3.4
IKN12A0057,2012,11.6
IKN12A0058,2012,4.2
IKN12A0059,2012,9.8
IKN12A0060,2012,3.6
IKN12B0001,2012,6.8
IKN12B0002,2012,4.3
IKN12B0003,2012,4.5
IKN12B0004,2012,5.8
IKN12B0005,2012,3
IKN12B0006,2012,7.8
IKN12B0007,2012,8.3
IKN12B0008,2012,4.5
IKN12B0009,2012,1.8
IKN12B0010,2012,3
IKN12B0030,2012,3.3
IKN12B0031,2012,2.1
IKN12B0032,2012,4.1
IKN12B0033,2012,4.2
IKN12B0034,2012,3.3
IKN12B0035,2012,3.4
IKN12B0036,2012,2.1
IKN12B0037,2012,4.1
IKN12B0038,2012,6.3
IKN12B0039,2012,5.1
IKN12B0040,2012,5.3
IKN12B0041,2012,5.3
IKN12B0042,2012,7.5
IKN12B0043,2012,7.4
IKN12B0044,2012,5.7
IKN12B0045,2012,8.6
IKN12B0046,2012,6.2
IKN12B0047,2012,4.2
IKN12B0048,2012,7.1
IKN12B0049,2012,6.6
IKN12B0050,2012,4.5
IKN12B0051,2012,8.2
IKN12B0052,2012,5.3
IKN12B0053,2012,12
IKN12B0054,2012,7.2
IKN12B0055,2012,2.1
IKN12B0056,2012,4.4
IKN12B0057,2012,6.3
IKN12B0058,2012,2.1
IKN12B0059,2012,13.7
IKN12B0200,2012,4.2
IKN12C0001,2012,4
IKN12C0002,2012,6.1
IKN12C0003,2012,7.8
IKN12C0004,2012,12.5
IKN12C0005,2012,7.2
IKN12C0006,2012,3
IKN12C0007,2012,4.8
IKN12C0008,2012,5.3
IKN12C0009,2012,2.1
IKN12C0010,2012,9.3
IKN12C0030,2012,6.6
IKN12C0031,2012,4.3
IKN12C0032,2012,4.6
IKN12C0033,2012,7.1
IKN12C0034,2012,7.6
IKN12C0035,2012,2.1
IKN12C0036,2012,4.2
IKN12C0037,2012,5.2
IKN12C0038,2012,5.4
IKN12C0039,2012,6.1
IKN12C0040,2012,4.2
IKN12C0041,2012,3
IKN12C0042,2012,6.5
IKN12C0043,2012,5.2
IKN12C0044,2012,8.8
IKN12C0045,2012,4.7
IKN12C0046,2012,5.3
IKN12C0047,2012,5.7
IKN12C0048,2012,6.5
IKN12C0049,2012,7.2
IKN12C0050,2012,3
IKN12C0051,2012,3.3
IKN12C0052,2012,5.4
IKN12C0053,2012,6
IKN12C0054,2012,4.8
IKN12C0055,2012,4.3
IKN12C0056,2012,6.1
IKN12C0057,2012,1.9
IKN12C0058,2012,7
IKN12C0059,2012,6.4
IKN12D0001,2012,2.1
IKN12D0002,2012,3.6
IKN12D0003,2012,4.5
IKN12D0004,2012,3.3
IKN12D0005,2012,3.4
IKN12D0006,2012,4.9
IKN12D0007,2012,3.1
IKN12D0008,2012,2.1
IKN12D0009,2012,3.9
IKN12D0010,2012,2.5
IKN12D0030,2012,6.1
IKN12D0031,2012,4.5
IKN12D0032,2012,4
IKN12D0033,2012,7.2
IKN12D0034,2012,3.7
IKN12D0035,2012,1.9
IKN12D0036,2012,4.1
IKN12D0037,2012,3.8
IKN12D0038,2012,4.3
IKN12D0039,2012,4.3
IKN12D0040,2012,3
IKN12D0041,2012,3.3
IKN12D0042,2012,5.1
IKN12D0043,2012,3.3
IKN12D0044,2012,6.1
IKN12D0045,2012,3.9
IKN12D0046,2012,6.2
IKN12D0047,2012,5.1
IKN12D0048,2012,3.1
IKN12D0049,2012,7.2
IKN12D0050,2012,5.6
IKN12D0051,2012,4.1
IKN12D0052,2012,6.3
IKN12D0053,2012,4.2
IKN12D0054,2012,4.3
IKN12D0055,2012,4.8
IKN12D0056,2012,2.1
IKN12D0057,2012,4.5
IKN12D0058,2012,5.8
IKN12D0059,2012,13.6
IKN12D0200,2012,2.5
IKN13A0001,2013,4
IKN13A0003,2013,2
IKN13A0004,2013,4
IKN13A0005,2013,6
IKN13A0006,2013,4
IKN13A0007,2013,6
IKN13A0008,2013,3
IKN13A0009,2013,3
IKN13A0010,2013,4
IKN13A0030,2013,6
IKN13A0031,2013,4
IKN13A0032,2013,6
IKN13A0033,2013,6
IKN13A0034,2013,4
IKN13A0035,2013,5
IKN13A0036,2013,6
IKN13A0037,2013,5
IKN13A0038,2013,7
IKN13A0039,2013,4
IKN13A0040,2013,6
IKN13A0041,2013,4
IKN13A0042,2013,9
IKN13A0043,2013,8
IKN13A0044,2013,4
IKN13A0045,2013,3
IKN13A0046,2013,5
IKN13A0047,2013,4
IKN13A0048,2013,8
IKN13A0049,2013,3
IKN13A0050,2013,6
IKN13A0051,2013,5
IKN13A0052,2013,4
IKN13A0053,2013,3
IKN13A0054,2013,5
IKN13A0055,2013,4
IKN13A0056,2013,2
IKN13A0057,2013,12
IKN13A0058,2013,4
IKN13A0059,2013,10
IKN13A0060,2013,4
IKN13B0001,2013,8
IKN13B0002,2013,4
IKN13B0003,2013,5
IKN13B0004,2013,6
IKN13B0005,2013,3
IKN13B0006,2013,8
IKN13B0007,2013,10
IKN13B0008,2013,5
IKN13B0009,2013,2
IKN13B0010,2013,3
IKN13B0030,2013,3
IKN13B0031,2013,2
IKN13B0032,2013,4
IKN13B0033,2013,4
IKN13B0034,2013,4
IKN13B0035,2013,4
IKN13B0036,2013,2
IKN13B0037,2013,4
IKN13B0038,2013,5
IKN13B0039,2013,7
IKN13B0040,2013,5
IKN13B0041,2013,4
IKN13B0042,2013,9
IKN13B0043,2013,9
IKN13B0044,2013,7
IKN13B0045,2013,10
IKN13B0046,2013,6
IKN13B0047,2013,4
IKN13B0048,2013,8
IKN13B0049,2013,7
IKN13B0050,2013,4
IKN13B0051,2013,10
IKN13B0052,2013,5
IKN13B0053,2013,15
IKN13B0054,2013,8
IKN13B0055,2013,3
IKN13B0056,2013,5
IKN13B0057,2013,6
IKN13B0058,2013,3
IKN13B0059,2013,17
IKN13B0200,2013,5
IKN13C0001,2013,5
IKN13C0002,2013,5
IKN13C0003,2013,9
IKN13C0004,2013,15
IKN13C0005,2013,7
IKN13C0006,2013,3
IKN13C0007,2013,5
IKN13C0008,2013,5
IKN13C0009,2013,2
IKN13C0010,2013,11
IKN13C0030,2013,8
IKN13C0031,2013,4
IKN13C0032,2013,7
IKN13C0033,2013,7
IKN13C0034,2013,10
IKN13C0035,2013,2
IKN13C0036,2013,4
IKN13C0037,2013,7
IKN13C0038,2013,5
IKN13C0039,2013,7
IKN13C0040,2013,5
IKN13C0041,2013,3
IKN13C0042,2013,6
IKN13C0043,2013,5
IKN13C0044,2013,7
IKN13C0045,2013,5
IKN13C0046,2013,6
IKN13C0047,2013,6
IKN13C0048,2013,7
IKN13C0049,2013,9
IKN13C0050,2013,3
IKN13C0051,2013,4
IKN13C0052,2013,6
IKN13C0053,2013,7
IKN13C0054,2013,6
IKN13C0055,2013,5
IKN13C0056,2013,6
IKN13C0057,2013,1
IKN13C0058,2013,4
IKN13C0059,2013,5
IKN13D0001,2013,2
IKN13D0002,2013,4
IKN13D0003,2013,4
IKN13D0004,2013,3
IKN13D0005,2013,4
IKN13D0006,2013,5
IKN13D0007,2013,4
IKN13D0008,2013,2
IKN13D0009,2013,4
IKN13D0010,2013,3
IKN13D0030,2013,6
IKN13D0031,2013,4
IKN13D0032,2013,5
IKN13D0033,2013,7
IKN13D0034,2013,4
IKN13D0035,2013,2
IKN13D0036,2013,4
IKN13D0037,2013,4
IKN13D0038,2013,4
IKN13D0039,2013,4
IKN13D0040,2013,3
IKN13D0041,2013,3
IKN13D0042,2013,5
IKN13D0043,2013,3
IKN13D0044,2013,6
IKN13D0045,2013,4
IKN13D0046,2013,6
IKN13D0047,2013,6
IKN13D0048,2013,3
IKN13D0049,2013,7
IKN13D0050,2013,5
IKN13D0051,2013,4
IKN13D0052,2013,6
IKN13D0053,2013,5
IKN13D0054,2013,4
IKN13D0055,2013,5
IKN13D0056,2013,2
IKN13D0057,2013,4
IKN13D0058,2013,7
IKN13D0059,2013,14
IKN13D0200,2013,3
IKN14A0001,2014,4
IKN14A0003,2014,2
IKN14A0004,2014,4
IKN14A0005,2014,6
IKN14A0006,2014,4
IKN14A0007,2014,5
IKN14A0008,2014,3
IKN14A0009,2014,3
IKN14A0010,2014,4
IKN14A0030,2014,6
IKN14A0031,2014,4
IKN14A0032,2014,5
IKN14A0033,2014,6
IKN14A0034,2014,4
IKN14A0035,2014,5
IKN14A0036,2014,6
IKN14A0037,2014,5
IKN14A0038,2014,7
IKN14A0039,2014,4
IKN14A0040,2014,6
IKN14A0041,2014,4
IKN14A0042,2014,9
IKN14A0043,2014,8
IKN14A0044,2014,3
IKN14A0045,2014,3
IKN14A0046,2014,5
IKN14A0047,2014,4
IKN14A0048,2014,8
IKN14A0049,2014,4
IKN14A0050,2014,6
IKN14A0051,2014,5
IKN14A0052,2014,4
IKN14A0053,2014,3
IKN14A0054,2014,5
IKN14A0055,2014,4
IKN14A0056,2014,2
IKN14A0057,2014,12
IKN14A0058,2014,4
IKN14A0059,2014,10
IKN14A0060,2014,4
IKN14B0001,2014,9
IKN14B0002,2014,4
IKN14B0003,2014,5
IKN14B0004,2014,6
IKN14B0005,2014,3
IKN14B0006,2014,8
IKN14B0007,2014,10
IKN14B0008,2014,5
IKN14B0009,2014,2
IKN14B0010,2014,3
IKN14B0030,2014,3
IKN14B0031,2014,2
IKN14B0032,2014,4
IKN14B0033,2014,4
IKN14B0034,2014,4
IKN14B0035,2014,4
IKN14B0036,2014,2
IKN14B0037,2014,4
IKN14B0038,2014,4
IKN14B0039,2014,8
IKN14B0040,2014,5
IKN14B0041,2014,4
IKN14B0042,2014,9
IKN14B0043,2014,8
IKN14B0044,2014,7
IKN14B0045,2014,10
IKN14B0046,2014,6
IKN14B0047,2014,4
IKN14B0048,2014,9
IKN14B0049,2014,7
IKN14B0050,2014,4
IKN14B0051,2014,10
IKN14B0052,2014,5
IKN14B0053,2014,15
IKN14B0054,2014,9
IKN14B0055,2014,3
IKN14B0056,2014,5
IKN14B0057,2014,6
IKN14B0058,2014,3
IKN14B0059,2014,17
IKN14B0200,2014,5
IKN14C0001,2014,6
IKN14C0002,2014,5
IKN14C0003,2014,9
IKN14C0004,2014,15
IKN14C0005,2014,7
IKN14C0006,2014,3
IKN14C0007,2014,4
IKN14C0008,2014,5
IKN14C0009,2014,2
IKN14C0010,2014,12
IKN14C0030,2014,8
IKN14C0031,2014,4
IKN14C0032,2014,7
IKN14C0033,2014,7
IKN14C0034,2014,9
IKN14C0035,2014,2
IKN14C0036,2014,2
IKN14C0037,2014,7
IKN14C0038,2014,5
IKN14C0039,2014,7
IKN14C0040,2014,5
IKN14C0041,2014,3
IKN14C0042,2014,6
IKN14C0043,2014,5
IKN14C0044,2014,9
IKN14C0045,2014,5
IKN14C0046,2014,6
IKN14C0047,2014,6
IKN14C0048,2014,7
IKN14C0049,2014,9
IKN14C0050,2014,3
IKN14C0051,2014,4
IKN14C0052,2014,6
IKN14C0053,2014,7
IKN14C0054,2014,6
IKN14C0055,2014,5
IKN14C0056,2014,6
IKN14C0057,2014,1
IKN14C0058,2014,4
IKN14C0059,2014,5
IKN14D0001,2014,2
IKN14D0002,2014,4
IKN14D0003,2014,4
IKN14D0004,2014,3
IKN14D0005,2014,4
IKN14D0006,2014,5
IKN14D0007,2014,4
IKN14D0008,2014,3
IKN14D0009,2014,4
IKN14D0010,2014,4
IKN14D0030,2014,5
IKN14D0031,2014,4
IKN14D0032,2014,5
IKN14D0033,2014,7
IKN14D0034,2014,3
IKN14D0035,2014,2
IKN14D0036,2014,4
IKN14D0037,2014,3
IKN14D0038,2014,3
IKN14D0039,2014,3
IKN14D0040,2014,3
IKN14D0041,2014,3
IKN14D0042,2014,5
IKN14D0043,2014,3
IKN14D0044,2014,6
IKN14D0045,2014,4
IKN14D0046,2014,5
IKN14D0047,2014,7
IKN14D0048,2014,4
IKN14D0049,2014,7
IKN14D0050,2014,6
IKN14D0051,2014,4
IKN14D0052,2014,6
IKN14D0053,2014,5
IKN14D0054,2014,4
IKN14D0055,2014,5
IKN14D0056,2014,2
IKN14D0057,2014,4
IKN14D0058,2014,8
IKN14D0059,2014,13
IKN14D0200,2014,3
IMH10A0001,2010,4.3
IMH10A0003,2010,5.1
IMH10A0005,2010,8.1
IMH10A0007,2010,9.3
IMH10A0009,2010,4.8
IMH10A0010,2010,3.3
IMH10A0030,2010,5.4
IMH10A0031,2010,2.2
IMH10A0032,2010,9
IMH10A0033,2010,5.1
IMH10A0034,2010,6.6
IMH10A0035,2010,3
IMH10A0036,2010,6.6
IMH10A0037,2010,3.3
IMH10A0039,2010,8.5
IMH10A0040,2010,8.7
IMH10A0041,2010,7.2
IMH10A0042,2010,1.2
IMH10A0043,2010,6.3
IMH10A0044,2010,5.1
IMH10A0046,2010,10.3
IMH10A0047,2010,2.1
IMH10A0048,2010,4.8
IMH10A0049,2010,10.5
IMH10A0050,2010,7.2
IMH10A0051,2010,6.6
IMH10A0053,2010,3.3
IMH10A0054,2010,4.2
IMH10A0055,2010,4.2
IMH10A0056,2010,2.1
IMH10A0057,2010,9.3
IMH10A0058,2010,9.6
IMH10A0060,2010,2.1
IMH10A0063,2010,6
IMH10A0201,2010,5.4
IMH10A0202,2010,5.4
IMH10A0203,2010,5.4
IMH10A0204,2010,4.5
IMH10A0206,2010,2.1
IMH10A0207,2010,5.4
IMH10A0208,2010,3.3
IMH10A0209,2010,2.1
IMH10A0210,2010,5.4
IMH10A0211,2010,5.1
IMH10A0212,2010,4.2
IMH10A0260,2010,4.2
IMH10A0261,2010,11.5
IMH10A0263,2010,6.3
IMH10A0265,2010,5.4
IMH10A0266,2010,3.3
IMH10A0267,2010,2.1
IMH10A0268,2010,6.3
IMH10A0269,2010,7.2
IMH10A0270,2010,4.2
IMH10A0274,2010,3
IMH10A0276,2010,10.2
IMH10A0277,2010,6.3
IMH10A0280,2010,0.9
IMH10A0281,2010,5.1
IMH10A0282,2010,4.5
IMH10A0283,2010,4.2
IMH10A0284,2010,5.1
IMH10A0285,2010,5.4
IMH10A0286,2010,4.2
IMH10B0001,2010,6.3
IMH10B0002,2010,7.5
IMH10B0004,2010,5.4
IMH10B0031,2010,7.3
IMH10B0032,2010,7.3
IMH10B0033,2010,6.3
IMH10B0035,2010,4.3
IMH10B0037,2010,4
IMH10B0040,2010,5.1
IMH10B0041,2010,6.6
IMH10B0042,2010,6.9
IMH10B0043,2010,4.5
IMH10B0045,2010,6.9
IMH10B0047,2010,6.3
IMH10B0049,2010,14.1
IMH10B0050,2010,11.1
IMH10B0051,2010,5.4
IMH10B0053,2010,8.7
IMH10B0055,2010,4.3
IMH10B0057,2010,9.5
IMH10B0058,2010,4.2
IMH10B0059,2010,4.5
IMH10B0060,2010,4.2
IMH10B0061,2010,0.9
IMH10B0062,2010,5.7
IMH10B0200,2010,7.2
IMH10B0201,2010,4.2
IMH10B0202,2010,5.1
IMH10B0203,2010,8.5
IMH10B0204,2010,7.6
IMH10B0205,2010,5.4
IMH10B0206,2010,4.2
IMH10B0207,2010,5.2
IMH10B0208,2010,5.5
IMH10B0209,2010,6.4
IMH10B0210,2010,7.6
IMH10B0211,2010,5.1
IMH10B0214,2010,5.2
IMH10B0216,2010,4
IMH10B0217,2010,6.3
IMH10B0219,2010,4.2
IMH10B0220,2010,5.1
IMH10B0221,2010,5.4
IMH10B0222,2010,6
IMH10B0223,2010,4.5
IMH10B0224,2010,6.4
IMH10B0225,2010,4.2
IMH10B0226,2010,4
IMH10B0227,2010,4.5
IMH10B0231,2010,5.4
IMH10B0232,2010,5.4
IMH10B0233,2010,5.4
IMH10B0234,2010,4.1
IMH10B0236,2010,6.1
IMH10B0237,2010,5.1
IMH10B0238,2010,4.5
IMH10B0239,2010,3.9
IMH10B0240,2010,3.3
IMH10B0241,2010,2.1
IMH10B0242,2010,5.7
IMH10B0243,2010,2.1
